Simulation,Supremum_Mt,Final_Wt
369,1.0262132080240625,-2.0999012092313696
370,0.5695628631481341,-0.02330004786251294
371,1.811280989161464,-1.0532757511427544
372,0.0,-3.8868464428094027
373,0.6758194021246575,-2.2507536698310555
374,6.5333555053175285,4.6929610746684585
375,0.032304588503907945,-5.94143954304656
376,2.376233529470864,1.9322835033242998
377,1.3737884908345261,-0.7042948672953286
378,3.8297153868995677,3.7837124295733426
379,1.1663570209936722,-1.5911256554661626
380,4.456197676449316,1.158316966508788
381,2.948924234998504,0.7151606793972437
382,0.506516498169007,-3.6018233632782266
383,0.8815347768084038,-1.6877388727194298
384,0.6639877997218505,-3.730000085515406
385,2.723868823200206,2.2141439313667832
386,0.3851192285166082,-0.23145183267369174
387,3.2132259321142835,1.9926110582318621
388,1.7865965928250587,1.1164384227950752
389,2.3206110224055476,-4.181973188147678
390,0.8483119221412512,-2.4380783819327214
391,5.3263489213868676,5.3263489213868676
392,1.1542669050702947,-5.509175313289413
393,0.8483685229223541,-2.349105662983416
394,0.7966486047080769,-1.7108000084777422
395,2.135540536742669,1.757317022139812
396,1.1567565441620489,-2.8702376931944533
397,3.070998019103994,2.7976903816164898
398,2.5927783819266073,0.10287962810593396
399,1.8368701023554597,-2.059936907623334
400,2.0193004138554347,-0.7943960681665598
401,0.7950926475733746,-3.9334102170197833
402,4.630350235231017,3.5996136297007824
403,3.3320248479205508,1.8107755799829346
404,6.0448850645541805,2.808988456476464
405,3.2784113552923992,1.8312258958159704
406,3.7814050539500483,-0.33479989830878915
407,2.3075844021852476,-0.7057740534431551
408,2.2820378174940896,-1.5415516179051647
409,3.7201172691680973,1.9219013564091958
410,8.84064452091644,8.042491074828977
411,0.8966563837006554,-1.7102289062495855
412,3.3720526005148885,3.1867532816347772
413,0.1463412846153134,-0.0663416280506472
414,1.573430148286294,1.2153880160504749
415,0.189885188742406,-0.740276960730173
416,3.729035898214601,1.2941371785587452
417,3.87295194194871,2.0350026440908846
418,6.969888840604861,3.2747912716552547
419,4.799241994606467,3.6724428869253654
420,1.6140018981216047,-3.4244537003366546
421,4.436301413400281,0.5606707364919374
422,3.4839235082081523,2.1042853278223848
423,0.17882774847447075,-1.78451388313934
424,3.034689047434415,-1.8545466368782684
425,1.3708650287247257,-1.0939817708630835
426,3.3123252268351826,-3.5504207684545195
427,2.3847472772036515,2.2943299828770245
428,2.8798933408146934,2.80706086633091
429,1.1025160009325246,-9.717287797017578
430,1.1462150324344929,0.48779895482062474
431,0.2600161982767483,-7.220436888439457
432,2.840128701726483,0.1556738744706878
433,5.038908365561092,2.8875551515438254
434,2.312373403891098,-4.7344375922084385
435,1.5090237044956258,1.3896983032080865
436,4.04509485156169,3.1419808349311067
437,1.5065114641349697,1.020533483567268
438,1.9158554235100609,1.002116563264481
439,0.7759587482268466,-3.5331236423968586
440,1.6955991560073211,0.5357673235145839
441,1.022521672278824,0.4410332094211924
442,1.407019523011302,-5.109077956205208
443,5.312435836213778,5.096071315165535
444,1.63348877232349,-1.5555625209626025
445,0.6747042050064742,-0.9273758588087118
446,3.434110168825017,-0.03331874807368268
447,4.586604235467977,2.1575366790085866
448,2.693172059903905,-1.8064020697935426
449,0.4669866058872838,-2.7183088522604306
450,3.669161485760496,1.8249227938566217
451,2.9992198134182826,-0.09137389785981273
452,0.8341560293932494,-3.211438946615358
453,0.5596725447536409,-2.811734643995895
454,1.5248007766207945,-1.5774227280373279
455,5.866163696761265,5.708935799677067
456,3.7613236109139896,3.6297431323651392
457,0.5193621455509142,-1.9609418441725521
458,4.4059654818694085,3.4898910732957784
459,1.0461842313121732,0.42964956478216587
460,1.0039270033829835,-1.4611437049398455
461,0.6459397841897379,-10.22672209344841
462,1.3233387681465056,-0.8036217184123415
463,2.650223701129932,-0.10921573180245107
464,2.716207634229959,0.871625397627585
465,3.571178391622155,1.0523715829697808
466,3.6516529539819116,1.074979671601746
467,1.1949154355124136,-1.087065531724537
468,3.71179778912793,0.7354798779826272
469,5.7752819754011755,4.148568557205317
470,8.72195833136385,7.9770340695448345
471,3.89288866613763,1.8821883449967196
472,4.442020923765398,4.392551554911386
473,0.19529987983861072,-2.337312271898823
474,5.262364361065335,1.6720861749533906
475,0.04776061165182388,-0.13625229978822448
476,3.611318201640935,3.1655917797744433
477,2.1369851728331968,1.9695679372602406
478,5.072985938547906,1.7742347086120347
479,3.054051635453031,-0.6625653814386945
480,1.1008763864673736,-3.952441083686731
481,0.7295670398266298,-5.05695257020057
482,3.9006444619045397,1.1489700422355345
483,3.7129416083777333,3.3016409504763433
484,2.289785693654406,1.4382225737027197
485,0.0,-1.9323064054130947
486,3.027711397547539,1.2928317338014539
487,4.851427601850438,4.389638641036289
488,1.1314810798721753,-1.4135226290044083
489,1.4858874932717534,0.41084634498303396
490,0.07902682441842293,-3.4210859914865437
491,3.8287742380140695,3.5914340187339255
492,1.8015855181009106,1.416591521537295
493,2.45875075062511,-0.10479278901307604
494,2.3481387120157495,-0.10129616320904829
495,5.384229012235886,4.8776668433556525
496,1.011321918974906,-4.2412028715566095
497,1.548636629188272,0.2745624769300187
498,0.30332742020327036,-2.8716905454604733
499,1.5816212919946333,-2.45341954134895
500,3.4017454628597203,1.7595250065090309
501,0.31583152096879863,-8.754868636889723
502,3.596135716783351,2.7910001170049292
503,1.0746889411601714,-3.407307496384986
504,3.8993647356915,2.2398686832583454
505,2.676205647310464,1.6122390553371737
506,3.5414276749206635,0.8001783430806872
507,2.1523003021670215,-0.8420797402872146
508,1.0932941430189984,0.36273461400562645
509,3.231860657822247,3.121591772998419
510,3.1867529403589145,-2.0762336403308965
511,0.3670427054425491,-1.0377435940460598
512,4.274261022037493,3.4952272019375807
513,0.08414945160220652,-9.259577575867185
514,3.877657620597695,-3.340441821163327
515,1.0963667368700303,-5.768595301894554
516,9.80585211039773,9.703517029812078
517,0.5134224690031635,-3.7711449228112652
518,9.371338035611995,8.985855908232091
519,3.186196129419553,0.28253725145534814
520,0.43801309633276536,0.075740936145749
521,5.5888776570912295,4.9302350816037
522,0.0,-3.794192881028619
523,8.97277770493715,7.3660771538478125
524,2.6998919236706014,-2.54574543724053
525,0.44154777321443717,-2.8694579706401235
526,2.2608233395514623,-6.910286904956322
527,1.810135500547517,1.0445408663177507
528,4.277595853039082,2.4568654007167643
529,0.950373756293012,-1.3891933491663404
530,0.1379420253896306,-5.6633260884810355
531,0.31330984600113104,-2.061372042888514
532,3.6025368337752957,0.515432750191779
533,1.9264855801150598,0.4513762872665667
534,2.803712480775976,1.343128604536513
535,1.9689936772159151,1.9324563110898483
536,2.8102548004492642,0.7640946761724047
537,0.41515176977384544,-3.254855703824578
538,1.2390979718310784,-0.7278352727108596
539,1.7446518159932631,-4.095843572217706
540,4.058161539865484,2.320376227380074
541,3.869888036927846,3.0807329061252164
542,1.7170955471609308,0.18568944978165597
543,2.908997804759414,-0.8720874425972289
544,9.400409666971692,7.726137195798225
545,6.9639173117130175,2.953522831486376
546,1.0343879971897838,0.691568584296119
547,0.0,-5.219666928449768
548,2.9385336523070698,2.4234932309118213
549,0.3675301605682471,-4.23359269557883
550,0.860515613012073,-1.4217426727505513
551,1.0625632165096919,-2.175351695769726
552,1.4561439772024167,-4.233676720981197
553,1.5604622815877156,-2.1811908451322877
554,3.0429515764055726,1.0348565259441795
555,0.42212029287830666,-4.704697457392754
556,4.858409561974111,0.3487648725173536
557,1.2879546572011633,-2.0565688443766135
558,7.111859728018725,5.544902842487523
559,0.5301820720116702,-0.39179171106342203
560,1.5044968252896023,-1.2021722936780044
561,4.645491095757369,4.283810486799762
562,6.059646665166444,5.969333456118644
563,3.355489533151333,0.7974393025341169
564,3.764820329874504,2.4938697404250934
565,1.179120947582673,-1.7742650555217834
566,4.112219388953021,3.958945461459615
567,1.0161326200745868,-3.8044383495688088
568,3.8949695077639626,2.187769320564942
569,1.4967131410724075,-2.5097378896600713
570,0.1967367999898173,-0.9373818187240126
571,3.6955615352536606,1.6312906676181127
572,0.2729862807039597,-2.1663994595662452
573,0.418015609867709,-4.417856389561825
574,4.141522307690504,3.546518113007135
575,0.8932968172932167,-1.1145195190531043
576,1.3878257031154972,0.7809763929360932
577,0.3909432160363845,-4.597860572681409
578,2.787198924922789,2.628282307403296
579,2.9341373922357215,-0.4756056842173688
580,1.5455981740270173,-1.5261432223991858
581,3.3373542703804286,0.4273830325068274
582,3.4402813313287073,0.0845078885550594
583,1.4705187644368733,-1.1476454656842854
584,1.6414070739273614,0.6540172427049027
585,3.758730721116096,1.7224131784496652
586,0.5114162873195589,-3.6346916001539964
587,3.588722276182406,3.522868657009568
588,4.0367713639814555,2.62556403295051
589,6.15847274889814,4.539797516845658
590,5.676432954854783,4.164504812201457
591,4.602725767508971,1.358413322436042
592,0.07625169246455,-0.759594338541134
593,1.4134190170359346,-1.4548682353713727
594,1.9159102384400066,-1.251915831314543
595,1.2357388464604728,-2.933614366908688
596,2.1200340523639962,0.1689145080715945
597,2.8805850995366855,1.5656164222476328
598,0.31960539146672157,-2.2705472514449383
599,2.9048832343552395,-0.7847687447981633
600,0.2793658997237476,-3.356341078893829
601,0.5873355099956518,0.4697416990904139
602,0.4684377006009325,-0.8309892622161213
603,0.6098377760672677,0.38496800069478027
604,2.241553776756696,2.0415172996817095
605,0.047918822659642785,-6.664331902433006
606,2.827390468505306,-0.038696503866903306
607,2.3668228796987862,-2.651688551493058
608,1.4441594245218803,-0.27957457541251973
609,1.949147097083239,0.8272254481250914
610,2.43571619386202,-2.866144895376993
611,0.387452853825966,-5.898692890109486
612,0.0,-1.453622951222648
613,0.5796364536893059,-0.0610637786323484
614,0.3160218218507308,0.05974041737787289
615,1.3220150520064045,-1.2365005520790022
616,1.8172321206837472,-2.8546244499475217
617,0.0,-9.864599409819789
618,3.0981448872934,2.2608945488047523
619,0.220882812079511,-6.994295534635803
620,2.251834827677152,0.14911833923592954
621,1.7770873899875002,-0.2698088786713529
622,1.785199100656434,-1.6209271049139462
623,1.0447709673335261,-3.5158961835254874
624,1.9577145253455162,0.2349849891113217
625,3.11566055743806,2.090040280457393
626,1.85259063551947,0.43084681156951626
627,2.823398600662794,1.9491067333390384
628,1.1327162606276044,-0.5813589533878489
629,0.874690722990002,-2.9009502381132113
630,8.027564961598163,5.185406076788383
631,1.8110809682156728,-2.1428197690503654
632,3.5177890265488414,0.38867293585696283
633,2.590386025910649,-0.06576850343695495
634,4.298259716618177,1.590928268501832
635,0.0,-2.423916369976137
636,0.33167072593312047,-1.8911192806807473
637,0.6287317200076382,-2.2991544747400914
638,3.3958773361536694,3.0113341990005607
639,5.542350112334986,4.401985630522403
640,0.2308167593074467,-7.372898011879425
641,1.1218737607028626,-0.8716344324875491
642,0.10335984446618388,-1.0597051504141533
643,6.917385304093623,5.039970524771742
644,2.896253914649385,2.070043257640375e-05
645,3.0161191380039916,2.559250108858384
646,9.018391366271207,9.018391366271207
647,5.646971936860054,0.18020154619733425
648,1.0517796608441121,-4.369591175538435
649,1.5844691098967127,-2.8339371490497736
650,1.3365849961985188,-0.9458286833245152
651,1.201937104318227,-3.3212365299055873
652,5.5458534818625065,2.437200962651712
653,0.2501464403190172,-5.719933043545381
654,0.7062732353904169,-3.3408591841779
655,2.5314075364782065,0.33429501410453205
656,0.031341712036298035,-2.258347855695198
657,1.5924744349946987,0.30977657483611687
658,2.2826332994963177,-2.829250305992186
659,0.3441438361665943,-4.999770969761174
660,3.2473403361386675,2.5543234910345696
661,3.63118043635322,3.1562397434862897
662,0.3363047588580137,-4.69571122136627
663,4.113497337712614,3.794735847387061
664,2.004875267321646,-3.5462460075030826
665,0.40027758510538014,-4.817346136041533
666,1.4943857495277828,-0.8677375976365074
667,6.902658749635509,6.0988654198997745
668,2.234214761032212,1.5390454694741103
669,2.3948914781803214,0.13063969060351283
670,2.7339716053348857,1.2469410838845634
671,0.6484186480578346,-4.908382411871909
672,3.0850070964638068,2.5623534671539634
673,6.472084674407552,4.044694521274472
674,2.149397695237739,1.1792826503302796
675,4.358661055899907,3.8988561848170646
676,0.43251481416921284,-5.766534857955805
677,0.887899954819268,-0.7267746817971434
678,0.8948364158585103,-0.646909116481569
679,2.0192956504985835,-1.3944078743041604
680,2.1458432314234925,1.898643810726333
681,0.24368735490565951,-2.845620202950115
682,0.9349305977649836,-4.845023706750387
683,1.5496416788289102,-5.391695755363818
684,2.95891841359029,2.3951941857297507
685,3.7624251953830825,1.8900479042246916
686,0.7389739366235568,-1.516173201492605
687,2.142307172197375,-1.019281466469071
688,5.857715010949826,4.013597659399542
689,3.542578450818505,-0.9923781503588132
690,2.649422635280029,0.8236765177792311
691,0.25536079548952345,-2.0478550264586275
692,1.2697133909720533,-4.492589393573357
693,0.2038099335200864,-2.6734988491366156
694,2.266511813290309,1.1624582752590258
695,3.74542147984792,-0.5285817741018712
696,2.2942118811613357,2.2942118811613357
697,0.04082959709800123,-2.1806730345002796
698,5.161177030076587,4.282129662967846
699,0.8431751093247404,-3.8175519884275446
700,4.223483202836363,4.208802230235234
701,3.4277261949723066,1.7453204860704856
702,8.977180217855253,8.750960428213896
703,1.6097508032799535,-1.0308322215120742
704,1.402146551719291,1.039157248872648
705,0.4083113875723025,-2.635307566378392
706,0.00733339223452539,-1.8869797492967888
707,4.942748316704915,3.9645833465835776
708,2.0368753999095635,0.10178526968851317
709,3.2860942651463225,2.7908908115532016
